
M 525	-inf	-23.733	-23.515	-24.133	-22.818	-23.228	-22.312	-23.797	-23.694	-23.623	-24.065	-23.308	-20.914	-22.819	-21.990	-24.455	-23.981	-24.291	-18.990	-23.787	-23.335	-24.882	-24.652	-24.388	-24.774	-23.122	-24.456	-24.464	-24.276	-24.444	-24.606	-24.293	-23.900	-24.085	-23.987	-21.185	-24.460	-24.412	-24.213	-24.047	-23.994	-22.492	-22.656	-23.797	-24.320	-21.430	-23.931	-24.646	-24.510	-24.005	-24.135	-23.824	-24.605	-23.331	-23.948	-23.647	-22.691	-24.288	-23.181	-23.766	-24.481	-23.572	-24.294	-24.010	-23.774	-23.514	-23.764	-24.038	-22.385	-24.462	-23.160	-23.834	-24.083	-23.652	-24.275	-27.370	-23.067	-23.103	-23.369	-24.933	-23.853	-22.101	-24.454	-24.010	-24.368	-22.988	-24.312	-22.020	-24.076	-23.782	-26.542	-23.624	-25.119	-23.585	-24.557	-23.182	-22.751	-24.457	-21.847	-24.112	-22.811	-23.932	-24.338	-23.888	-23.140	-22.196	-22.572	-24.529	-24.549	-20.989	-23.992	-23.832	-20.589	-22.291	-23.177	-22.347	-23.625	-23.706	-23.971	-24.224	-24.326	-23.630	-24.247	-24.041	-23.636	-24.785	-11.884	-12.929	-12.297	-13.977	-15.581	-11.706	-12.488	-14.932	-14.759	-14.584	-14.967	-11.504	-11.365	-10.768	-12.231	-14.955	-12.361	-10.973	-15.333	-15.566	-14.160	-13.570	-11.134	-11.038	-10.355	-15.065	-13.713	-13.690	-13.426	-11.247	-12.831	-16.363	-13.527	-19.656	-17.286	-18.316	-17.227	-17.007	-12.097	-17.329	-19.147	-17.596	-15.998	-21.125	-18.519	-19.651	-17.564	-13.833	-17.761	-17.265	-19.986	-15.154	-20.141	-21.333	-22.043	-18.023	-22.507	-23.248	
I 525	-inf	-29.366	-28.123	-27.099	-29.658	-29.415	-29.714	-29.505	-29.408	-29.053	-27.079	-22.839	-28.273	-27.221	-29.500	-25.431	-26.288	-23.869	-30.284	-30.822	-29.925	-31.573	-30.065	-30.321	-32.241	-26.333	-23.936	-25.669	-24.365	-29.671	-29.660	-30.282	-26.418	-29.463	-27.643	-29.665	-30.194	-29.922	-29.680	-29.441	-28.787	-28.126	-29.556	-29.468	-24.247	-25.749	-29.771	-29.725	-29.386	-30.136	-28.900	-26.576	-25.548	-23.652	-28.708	-27.859	-24.656	-29.234	-29.304	-24.309	-28.855	-24.057	-29.160	-29.406	-28.997	-29.399	-29.392	-28.273	-30.575	-25.431	-29.793	-30.003	-29.557	-28.800	-29.401	-31.729	-30.056	-29.216	-29.813	-30.298	-28.749	-25.613	-29.476	-28.818	-29.722	-30.854	-29.134	-31.001	-30.786	-29.949	-31.134	-30.353	-30.116	-30.140	-29.850	-29.950	-29.203	-29.149	-30.502	-29.234	-29.825	-28.996	-29.773	-21.215	-27.587	-27.905	-28.429	-27.042	-24.720	-22.667	-26.936	-26.424	-27.915	-29.435	-28.761	-29.742	-29.042	-29.380	-29.618	-29.283	-23.491	-29.633	-29.485	-29.639	-29.475	-10.236	-18.095	-17.498	-17.675	-17.817	-13.701	-19.704	-18.953	-18.569	-18.464	-17.530	-10.826	-15.598	-17.244	-18.236	-19.526	-18.692	-17.803	-20.550	-20.989	-13.394	-18.668	-9.873	-16.111	-13.582	-17.800	-17.741	-18.693	-17.563	-15.652	-16.648	-15.598	-19.416	-21.794	-20.374	-21.177	-17.687	-16.083	-15.944	-23.527	-22.615	-22.637	-22.032	-21.784	-21.411	-19.620	-18.513	-19.429	-23.685	-23.033	-19.441	-20.555	-26.742	-26.726	-25.577	-23.993	-26.709	-26.258	0.000	
D 525	-inf	-inf	-29.655	-28.745	-29.712	-29.344	-29.754	-28.838	-29.781	-29.484	-30.147	-30.592	-29.835	-27.441	-28.396	-28.517	-28.728	-29.572	-28.470	-25.495	-26.450	-27.714	-28.669	-29.624	-30.579	-31.301	-26.730	-26.044	-26.997	-26.756	-28.342	-29.223	-29.443	-30.105	-30.607	-30.512	-27.711	-28.661	-29.583	-30.162	-30.267	-29.941	-29.012	-29.175	-28.747	-29.349	-27.944	-28.882	-29.821	-30.759	-30.531	-30.660	-25.786	-26.186	-26.710	-24.884	-26.445	-27.209	-28.017	-28.778	-24.738	-25.319	-25.050	-26.388	-25.667	-26.042	-26.559	-25.421	-27.066	-28.022	-28.980	-27.505	-28.387	-29.412	-30.179	-30.802	-31.758	-29.595	-29.630	-25.419	-25.837	-26.254	-24.450	-24.977	-26.420	-27.235	-28.047	-28.882	-28.531	-29.486	-30.309	-31.264	-30.151	-31.106	-29.312	-30.249	-29.707	-29.276	-30.232	-28.375	-29.330	-23.841	-25.950	-25.394	-26.453	-26.803	-23.866	-24.600	-25.010	-25.389	-25.445	-26.745	-27.537	-26.045	-26.825	-27.591	-26.651	-24.790	-25.694	-25.470	-25.907	-27.689	-25.808	-27.213	-28.099	-28.851	-26.482	-14.856	-15.495	-16.452	-17.211	-16.720	-17.849	-14.221	-15.603	-16.356	-17.189	-16.521	-17.773	-16.187	-17.182	-18.004	-18.969	-15.644	-16.117	-17.107	-17.492	-15.466	-15.431	-16.143	-15.310	-16.176	-17.191	-18.147	-19.093	-19.953	-17.774	-18.730	-19.685	-20.055	-21.010	-21.965	-22.920	-21.895	-22.777	-18.616	-19.498	-20.380	-21.261	-22.143	-23.025	-23.907	-24.788	-22.166	-20.344	-21.159	-22.213	-23.168	-21.681	-22.636	-23.591	-24.546	-24.537	-25.512	

M 526	-inf	-24.019	-24.038	-24.764	-24.920	-22.626	-23.974	-21.579	-24.101	-23.781	-24.521	-24.493	-23.287	-21.066	-22.916	-23.179	-24.029	-23.926	-24.082	-19.109	-23.536	-23.964	-24.249	-24.640	-21.645	-25.087	-23.796	-24.499	-23.829	-24.161	-23.732	-24.616	-25.093	-25.237	-24.017	-24.266	-19.590	-24.135	-24.223	-23.856	-24.858	-23.434	-22.615	-23.841	-23.553	-24.226	-20.681	-23.720	-25.194	-24.462	-24.788	-25.042	-24.089	-24.637	-23.449	-23.880	-23.590	-23.041	-24.247	-23.991	-24.275	-24.320	-24.108	-23.758	-23.930	-23.936	-23.808	-24.010	-24.725	-20.746	-23.113	-23.723	-24.216	-24.236	-24.085	-27.071	-23.369	-23.198	-23.599	-24.599	-24.009	-24.052	-22.743	-24.097	-24.438	-25.008	-23.450	-24.382	-23.154	-24.843	-26.215	-23.631	-24.245	-22.527	-23.789	-24.094	-23.241	-23.339	-24.456	-23.039	-22.510	-23.360	-24.345	-24.404	-23.231	-22.923	-22.650	-23.622	-24.329	-23.938	-22.125	-23.659	-24.025	-20.854	-22.012	-23.368	-22.585	-24.414	-23.881	-24.439	-24.560	-24.194	-23.808	-24.994	-24.254	-24.251	-13.152	-11.986	-13.320	-12.656	-14.214	-14.909	-11.726	-12.253	-14.477	-15.037	-15.247	-12.623	-11.662	-10.858	-11.530	-11.978	-14.924	-12.473	-12.154	-15.211	-14.302	-14.368	-11.504	-11.049	-11.997	-11.469	-16.034	-14.903	-13.971	-13.389	-12.173	-14.134	-16.920	-14.689	-19.842	-17.664	-18.502	-17.381	-15.354	-12.974	-17.731	-19.324	-18.047	-16.847	-21.620	-19.257	-19.119	-18.254	-13.957	-18.434	-17.642	-19.927	-14.703	-20.749	-21.403	-22.794	-18.396	-23.583	
I 526	-inf	-29.538	-28.200	-27.541	-28.622	-29.032	-28.115	-29.600	-29.497	-29.425	-27.852	-25.271	-26.719	-27.994	-27.795	-26.666	-27.061	-24.956	-24.772	-29.592	-29.081	-30.687	-30.457	-30.193	-30.579	-24.924	-24.538	-25.841	-24.657	-30.060	-30.392	-30.085	-24.893	-29.885	-28.415	-26.989	-30.265	-30.208	-30.011	-29.845	-29.560	-28.289	-28.453	-29.594	-25.047	-23.321	-29.734	-30.449	-30.159	-29.808	-29.673	-26.945	-26.053	-24.214	-29.480	-28.632	-23.841	-30.007	-28.955	-24.406	-29.627	-24.242	-29.607	-29.666	-29.275	-29.012	-29.355	-29.045	-28.181	-25.792	-28.956	-29.622	-29.877	-29.457	-30.080	-32.502	-28.872	-28.908	-29.174	-30.601	-29.521	-24.488	-30.029	-28.914	-30.156	-28.775	-29.907	-27.809	-29.881	-29.586	-31.907	-29.429	-30.889	-29.390	-30.360	-28.985	-28.554	-29.921	-27.652	-29.917	-28.616	-29.297	-30.059	-21.401	-28.360	-27.807	-27.978	-28.177	-25.443	-22.211	-27.708	-27.196	-26.370	-28.069	-28.958	-28.125	-29.405	-29.115	-29.581	-29.587	-23.901	-29.416	-29.924	-29.838	-29.434	-10.364	-17.487	-18.270	-18.034	-18.589	-14.191	-17.126	-18.267	-19.342	-19.237	-18.303	-11.002	-15.335	-17.170	-16.566	-18.036	-19.464	-18.165	-16.740	-21.119	-13.816	-19.441	-10.069	-16.519	-13.205	-16.150	-18.514	-19.466	-18.336	-16.425	-17.052	-16.343	-20.189	-19.332	-21.146	-21.950	-18.459	-16.373	-17.031	-17.894	-23.126	-23.410	-22.805	-21.795	-22.183	-20.392	-19.285	-20.202	-19.621	-23.549	-19.924	-21.328	-20.959	-25.946	-26.350	-24.766	-23.815	-27.030	0.000	
D 526	-inf	-inf	-29.940	-29.268	-30.235	-31.178	-29.152	-30.095	-28.105	-29.048	-30.020	-30.975	-31.020	-29.814	-27.593	-28.549	-27.452	-28.296	-28.105	-29.191	-21.943	-23.207	-24.162	-25.117	-26.072	-27.027	-27.982	-25.384	-26.464	-26.308	-27.895	-28.776	-29.741	-30.681	-31.639	-30.542	-30.791	-24.213	-25.135	-26.044	-26.936	-27.831	-28.714	-29.134	-28.790	-28.583	-29.596	-27.206	-28.145	-29.083	-30.022	-30.961	-27.003	-26.229	-28.016	-24.384	-25.945	-26.998	-27.805	-28.566	-24.963	-25.543	-25.797	-26.481	-25.415	-25.791	-26.308	-25.464	-27.109	-28.065	-25.265	-26.199	-27.081	-28.106	-29.061	-30.016	-30.971	-29.896	-29.726	-25.649	-26.067	-26.484	-26.400	-26.595	-28.038	-28.853	-29.666	-29.957	-30.892	-29.681	-30.636	-31.591	-30.159	-30.772	-28.253	-29.191	-30.128	-29.767	-29.866	-30.821	-29.566	-23.541	-25.441	-25.401	-26.460	-26.809	-24.593	-25.328	-25.737	-26.117	-26.695	-27.376	-28.167	-28.933	-27.355	-27.339	-27.671	-23.749	-24.653	-25.007	-25.444	-27.226	-26.372	-27.778	-28.664	-29.470	-25.948	-16.124	-16.279	-17.236	-17.994	-15.353	-17.058	-13.459	-14.841	-15.594	-16.427	-16.800	-18.646	-16.483	-17.379	-17.303	-18.045	-18.206	-17.618	-14.038	-14.423	-15.608	-15.903	-16.615	-15.322	-16.187	-17.203	-18.158	-19.104	-20.065	-19.916	-18.700	-19.656	-20.611	-21.216	-22.171	-23.126	-23.170	-23.900	-21.873	-19.493	-20.375	-21.257	-22.138	-23.020	-23.902	-24.783	-23.721	-24.536	-20.468	-21.522	-22.477	-23.432	-21.230	-22.185	-23.140	-24.127	-24.921	

M 527	-inf	-24.377	-24.182	-24.752	-24.454	-23.961	-22.167	-23.786	-22.187	-24.449	-24.181	-24.314	-24.115	-23.812	-21.475	-23.406	-22.640	-23.374	-24.252	-22.688	-19.542	-22.443	-24.035	-23.418	-23.018	-22.329	-24.171	-24.102	-23.973	-24.093	-23.703	-23.869	-24.181	-24.322	-22.640	-24.443	-23.385	-20.124	-24.007	-24.294	-24.533	-24.480	-23.188	-23.206	-22.629	-23.833	-23.638	-21.100	-24.181	-23.893	-24.197	-24.290	-24.394	-24.512	-24.248	-23.890	-23.936	-23.758	-23.308	-24.433	-24.673	-24.369	-24.199	-23.746	-24.256	-24.281	-24.315	-23.832	-24.709	-23.536	-21.096	-23.309	-22.282	-23.573	-23.802	-27.280	-23.878	-23.888	-23.751	-24.476	-24.196	-24.128	-24.518	-22.515	-24.031	-24.495	-24.307	-23.902	-25.050	-23.645	-26.405	-22.458	-24.627	-23.368	-21.880	-24.133	-23.686	-22.101	-22.831	-24.658	-22.055	-22.505	-23.007	-24.402	-23.367	-23.227	-22.757	-23.169	-23.798	-24.323	-23.454	-21.445	-23.275	-23.756	-20.830	-21.846	-23.235	-23.333	-23.912	-24.201	-24.582	-24.421	-24.103	-24.053	-24.582	-24.432	-12.295	-13.300	-12.198	-13.047	-12.238	-15.065	-14.989	-11.002	-12.341	-14.408	-14.541	-13.271	-12.870	-11.746	-10.716	-11.586	-12.273	-14.600	-12.861	-12.535	-14.646	-14.798	-11.430	-11.502	-11.627	-12.460	-12.157	-16.721	-15.452	-14.583	-14.166	-13.622	-14.477	-16.289	-13.296	-19.483	-18.388	-17.570	-16.084	-16.055	-13.411	-17.998	-18.992	-18.516	-16.780	-21.403	-19.075	-19.136	-17.591	-13.901	-18.979	-17.316	-19.703	-15.368	-21.136	-20.967	-23.230	-18.183	
I 527	-inf	-29.824	-28.723	-27.984	-29.394	-28.429	-28.888	-27.382	-29.905	-29.583	-28.624	-26.456	-27.491	-26.871	-28.567	-27.026	-27.834	-26.044	-25.545	-24.914	-29.281	-29.769	-30.054	-30.445	-27.450	-25.623	-24.630	-25.920	-24.564	-29.776	-29.517	-30.408	-26.086	-30.657	-29.188	-27.761	-25.394	-29.931	-30.021	-29.655	-30.333	-29.062	-28.412	-29.638	-25.590	-25.829	-26.484	-29.523	-30.931	-30.265	-30.446	-27.314	-26.558	-24.776	-29.226	-29.162	-24.541	-28.813	-29.728	-24.503	-29.617	-24.426	-29.421	-29.415	-29.431	-29.433	-29.398	-29.623	-28.954	-22.076	-28.908	-29.511	-30.010	-30.041	-29.890	-32.876	-29.174	-29.003	-29.404	-30.268	-29.678	-24.812	-28.318	-29.002	-30.226	-29.547	-29.235	-28.581	-28.959	-30.359	-32.020	-29.436	-30.049	-28.332	-29.593	-29.758	-29.044	-29.144	-28.425	-28.844	-28.315	-28.726	-30.066	-21.587	-28.847	-28.535	-28.057	-27.527	-26.167	-22.527	-27.756	-27.969	-27.143	-26.632	-27.793	-28.897	-28.364	-29.823	-29.490	-29.802	-24.311	-29.981	-29.484	-30.611	-30.052	-10.493	-18.259	-17.730	-18.807	-18.436	-14.681	-17.899	-17.505	-17.839	-20.009	-19.076	-11.179	-15.648	-17.467	-16.656	-17.335	-17.781	-18.938	-17.513	-17.939	-14.238	-19.822	-10.265	-16.889	-13.216	-16.923	-17.264	-20.238	-19.108	-17.197	-17.825	-16.688	-19.939	-20.105	-20.494	-22.722	-19.232	-16.663	-18.119	-18.666	-18.771	-23.528	-23.577	-22.568	-22.644	-21.165	-20.058	-20.975	-20.394	-19.746	-20.407	-22.100	-21.731	-20.508	-26.554	-25.538	-24.587	-24.198	0.000	
D 527	-inf	-inf	-30.298	-29.412	-30.379	-30.981	-30.487	-28.693	-29.636	-27.978	-28.950	-29.906	-30.841	-30.642	-30.339	-28.002	-27.679	-28.523	-27.552	-28.638	-25.522	-26.010	-26.965	-27.920	-28.876	-29.545	-25.937	-25.759	-26.636	-26.452	-28.039	-28.920	-29.019	-29.959	-30.845	-29.165	-30.122	-28.008	-26.056	-26.965	-27.857	-28.752	-29.634	-29.707	-28.156	-27.659	-28.672	-29.610	-27.626	-28.565	-29.503	-30.442	-26.252	-26.534	-27.892	-25.184	-26.744	-27.797	-28.542	-29.304	-25.405	-25.986	-25.847	-26.573	-25.403	-25.778	-26.295	-25.971	-27.616	-28.572	-28.055	-25.441	-26.323	-27.348	-28.303	-29.258	-30.213	-30.405	-30.415	-25.801	-26.218	-26.636	-26.476	-27.004	-28.446	-29.262	-30.071	-30.814	-30.413	-31.368	-30.172	-31.127	-28.985	-29.940	-29.095	-28.406	-29.343	-30.212	-28.628	-29.358	-30.313	-23.086	-24.586	-24.063	-25.122	-25.472	-24.897	-25.631	-26.041	-26.420	-26.998	-28.299	-27.943	-28.709	-29.490	-26.157	-26.149	-24.400	-25.304	-25.410	-25.847	-27.629	-26.599	-28.005	-28.890	-29.776	-26.129	-15.266	-15.906	-16.863	-17.621	-13.377	-15.082	-15.835	-17.217	-16.522	-17.355	-16.095	-17.940	-17.692	-18.267	-16.488	-17.454	-15.556	-16.502	-14.745	-14.690	-15.952	-16.247	-16.959	-15.774	-16.640	-17.655	-18.226	-19.173	-20.133	-21.088	-20.693	-20.149	-21.005	-21.960	-19.824	-20.779	-21.734	-22.616	-22.603	-22.574	-19.931	-20.812	-21.694	-22.576	-23.300	-24.182	-23.676	-24.492	-24.102	-20.412	-21.367	-22.322	-23.277	-21.895	-22.850	-23.837	-24.811	

M 528	-inf	-25.258	-25.687	-22.993	-23.425	-25.492	-23.628	-22.572	-25.089	-21.761	-23.453	-24.954	-24.832	-25.510	-24.894	-21.227	-23.337	-23.606	-24.190	-23.565	-23.698	-21.769	-24.124	-22.479	-26.373	-22.162	-23.204	-24.950	-25.128	-25.510	-25.640	-22.928	-23.356	-22.199	-25.409	-24.297	-24.794	-24.990	-20.010	-25.155	-24.552	-25.846	-25.611	-22.083	-24.352	-24.217	-25.168	-24.648	-20.055	-23.350	-23.603	-23.208	-25.908	-23.369	-25.671	-25.274	-25.172	-25.875	-23.370	-22.658	-25.933	-25.060	-25.903	-25.450	-24.424	-25.676	-25.114	-25.416	-23.663	-25.803	-22.340	-22.951	-23.105	-22.991	-22.383	-26.516	-24.125	-24.895	-22.375	-24.237	-24.708	-25.184	-25.061	-25.832	-24.321	-23.190	-25.557	-24.283	-22.398	-22.961	-25.507	-24.195	-24.128	-25.350	-23.663	-23.372	-23.996	-23.052	-21.790	-22.240	-25.285	-22.730	-22.319	-23.799	-23.373	-24.644	-23.704	-21.583	-24.269	-24.555	-22.843	-24.522	-22.750	-24.432	-24.097	-21.469	-22.184	-23.458	-23.156	-24.221	-25.334	-24.403	-25.589	-22.737	-24.168	-22.967	-11.596	-13.644	-14.556	-12.331	-14.482	-12.617	-15.256	-15.506	-11.497	-13.814	-13.616	-14.251	-14.582	-13.732	-10.473	-11.347	-13.344	-12.703	-14.007	-14.366	-14.939	-16.254	-11.824	-12.604	-11.267	-11.063	-11.448	-11.654	-18.529	-17.259	-15.612	-17.451	-12.702	-13.923	-16.138	-13.419	-21.471	-19.843	-19.206	-15.166	-17.108	-15.054	-18.230	-19.114	-19.413	-16.779	-20.084	-18.292	-19.439	-17.165	-14.383	-20.578	-17.529	-19.671	-16.550	-20.014	-21.598	-22.557	
I 528	-inf	-30.182	-28.867	-28.426	-30.167	-29.202	-27.971	-28.155	-27.991	-30.251	-29.397	-26.277	-28.264	-27.644	-27.280	-27.253	-28.433	-27.131	-26.317	-25.687	-25.288	-28.248	-29.840	-29.223	-28.223	-24.130	-25.004	-25.523	-24.708	-29.709	-29.488	-29.661	-25.174	-30.122	-28.443	-28.534	-26.167	-25.920	-29.806	-30.093	-30.331	-29.834	-28.985	-29.004	-24.666	-25.723	-27.256	-26.904	-29.985	-29.696	-30.000	-27.684	-27.064	-25.338	-29.999	-29.172	-25.086	-29.530	-29.082	-24.600	-30.014	-24.611	-29.512	-29.402	-29.757	-29.778	-29.905	-29.445	-29.726	-22.789	-26.892	-29.097	-28.076	-29.378	-29.607	-33.085	-29.683	-29.693	-29.556	-30.145	-29.865	-25.136	-29.091	-27.420	-29.819	-30.281	-30.007	-29.354	-29.731	-29.450	-32.210	-28.263	-30.432	-29.104	-27.683	-29.936	-29.490	-27.906	-28.636	-29.616	-27.860	-27.871	-28.728	-21.773	-28.984	-28.838	-28.163	-27.073	-26.890	-22.843	-28.529	-27.221	-27.915	-27.405	-26.611	-27.623	-29.015	-28.742	-29.521	-29.564	-24.721	-30.207	-29.780	-29.850	-30.379	-10.621	-17.897	-18.502	-17.935	-18.827	-15.005	-18.672	-18.278	-16.588	-18.117	-19.848	-11.355	-15.961	-18.239	-17.429	-16.521	-17.389	-18.077	-18.285	-18.646	-13.257	-20.166	-10.460	-16.815	-13.669	-17.422	-18.036	-17.962	-19.881	-17.970	-18.597	-17.433	-19.427	-20.282	-21.266	-19.101	-20.004	-16.953	-19.206	-19.439	-19.543	-19.208	-23.795	-23.340	-23.417	-21.938	-20.830	-21.747	-21.166	-20.518	-18.298	-22.873	-22.504	-21.280	-21.173	-26.311	-25.360	-24.971	0.000	
D 528	-inf	-inf	-31.179	-30.917	-29.515	-29.952	-30.894	-30.155	-29.098	-30.041	-28.286	-29.241	-30.196	-31.151	-32.037	-31.422	-25.500	-26.345	-27.246	-28.332	-26.399	-27.663	-28.297	-29.252	-29.007	-29.962	-25.769	-24.792	-25.872	-26.445	-28.032	-28.913	-28.079	-29.019	-28.721	-29.660	-30.617	-29.418	-30.339	-25.959	-26.851	-27.746	-28.628	-29.511	-27.032	-27.930	-28.943	-29.882	-30.820	-26.581	-27.519	-28.458	-25.169	-25.570	-26.748	-26.606	-28.167	-29.220	-30.027	-29.867	-23.630	-24.211	-24.579	-25.918	-26.532	-26.908	-27.425	-26.771	-28.415	-29.372	-30.322	-26.684	-27.567	-28.591	-29.519	-28.910	-29.865	-30.653	-31.422	-24.425	-24.842	-25.260	-25.808	-26.336	-27.778	-28.594	-28.766	-29.600	-30.654	-28.925	-29.488	-30.443	-30.723	-30.655	-31.076	-30.189	-29.897	-30.521	-29.580	-28.317	-28.767	-26.315	-24.811	-23.375	-24.434	-24.783	-25.132	-25.866	-24.571	-24.950	-25.528	-26.829	-27.620	-28.205	-28.986	-29.424	-25.773	-23.349	-24.253	-24.607	-25.043	-26.825	-26.581	-27.986	-28.872	-29.383	-24.665	-14.568	-15.207	-16.164	-16.923	-15.621	-17.326	-16.989	-18.371	-15.679	-16.511	-15.170	-17.015	-17.970	-18.966	-16.245	-17.211	-16.626	-17.572	-15.892	-16.277	-16.245	-16.540	-17.252	-16.876	-17.741	-17.580	-17.517	-18.180	-19.140	-20.096	-21.051	-22.006	-19.230	-20.185	-21.140	-19.946	-20.901	-21.783	-22.664	-21.686	-22.567	-21.573	-22.455	-23.337	-24.219	-23.298	-24.180	-24.803	-25.618	-23.676	-20.910	-21.865	-22.821	-23.776	-20.761	-21.747	-22.722	

M 529	-inf	-25.276	-25.986	-24.100	-23.406	-25.262	-24.346	-23.120	-24.464	-24.843	-20.506	-23.090	-25.004	-23.744	-25.749	-23.547	-20.979	-24.740	-23.890	-23.775	-23.770	-26.598	-23.599	-23.310	-25.539	-24.101	-23.723	-25.231	-26.032	-26.029	-25.009	-22.633	-22.349	-24.033	-23.918	-25.861	-23.574	-25.515	-24.296	-20.356	-22.702	-25.390	-24.510	-24.416	-24.001	-25.755	-25.624	-25.974	-22.932	-19.711	-24.202	-23.643	-25.213	-24.064	-24.755	-26.153	-25.828	-25.772	-25.718	-23.482	-24.436	-24.465	-24.950	-25.882	-25.945	-25.190	-25.431	-25.986	-24.805	-25.568	-24.676	-24.314	-22.043	-22.915	-22.502	-21.483	-24.239	-24.045	-24.170	-22.011	-25.990	-25.788	-23.684	-25.972	-26.002	-24.353	-24.965	-23.921	-25.019	-22.451	-22.904	-24.489	-25.847	-25.562	-24.934	-23.900	-23.643	-24.696	-23.379	-21.142	-23.753	-24.337	-22.572	-22.778	-24.928	-25.076	-24.906	-23.513	-23.274	-24.730	-23.681	-23.577	-24.776	-22.703	-24.455	-25.398	-22.154	-21.374	-22.892	-22.949	-24.615	-24.539	-26.038	-23.990	-23.485	-23.713	-12.245	-13.103	-14.102	-13.989	-13.350	-14.540	-14.521	-15.224	-17.197	-13.228	-14.218	-14.549	-15.585	-15.285	-13.809	-11.801	-13.275	-14.606	-11.637	-15.225	-15.715	-16.818	-13.480	-13.314	-12.801	-11.296	-10.893	-12.054	-13.467	-19.620	-17.751	-18.950	-17.246	-11.560	-14.217	-15.380	-15.553	-20.104	-21.503	-19.664	-16.120	-19.030	-15.889	-16.963	-19.008	-19.872	-16.278	-20.240	-18.795	-19.160	-19.053	-14.019	-21.427	-16.904	-21.455	-17.094	-20.417	-21.749	
I 529	-inf	-30.955	-29.821	-27.115	-29.229	-29.975	-28.743	-28.376	-28.763	-27.563	-29.258	-26.917	-29.036	-28.416	-28.052	-25.075	-29.129	-27.822	-27.090	-26.459	-26.060	-27.574	-29.929	-28.284	-28.995	-23.963	-24.037	-25.696	-25.000	-30.482	-30.261	-28.720	-24.349	-27.999	-29.216	-29.306	-26.939	-26.693	-25.808	-30.865	-30.350	-30.607	-29.757	-27.880	-25.467	-26.107	-28.029	-27.676	-25.858	-29.153	-29.406	-27.151	-27.569	-24.909	-30.771	-29.944	-25.786	-30.302	-29.144	-24.698	-30.787	-24.795	-30.285	-30.175	-29.924	-30.551	-30.678	-30.218	-29.460	-23.502	-27.664	-28.739	-28.848	-28.796	-28.187	-32.321	-29.930	-30.466	-28.179	-29.906	-30.377	-25.461	-29.863	-28.289	-30.110	-28.976	-30.780	-30.072	-28.203	-28.766	-31.312	-29.035	-29.933	-29.877	-28.456	-29.175	-29.799	-28.679	-27.595	-28.045	-28.633	-28.096	-28.040	-21.959	-28.989	-29.611	-28.936	-25.487	-27.614	-23.159	-28.474	-27.993	-28.531	-28.178	-27.383	-27.247	-27.964	-28.868	-28.766	-29.585	-25.131	-30.189	-30.552	-28.535	-29.965	-10.750	-17.198	-19.275	-18.708	-18.111	-15.495	-18.038	-19.050	-17.361	-17.274	-19.578	-11.531	-16.274	-19.012	-18.201	-16.278	-17.151	-18.850	-18.471	-19.419	-13.679	-20.459	-10.656	-17.209	-14.438	-17.062	-16.858	-17.253	-17.458	-18.742	-19.370	-18.179	-20.200	-18.507	-19.728	-19.874	-19.224	-17.243	-20.293	-20.212	-20.316	-19.981	-20.851	-24.027	-24.189	-22.710	-21.603	-22.520	-21.939	-21.291	-18.782	-20.188	-23.276	-22.053	-21.945	-22.355	-25.805	-25.743	0.000	
D 529	-inf	-inf	-31.197	-31.216	-30.622	-29.932	-30.875	-30.872	-29.646	-30.255	-31.227	-27.033	-27.988	-28.943	-29.898	-30.853	-27.820	-27.494	-28.394	-29.480	-26.609	-27.872	-28.828	-29.783	-29.837	-30.792	-27.709	-25.311	-26.392	-26.965	-28.552	-29.433	-27.783	-28.554	-29.512	-30.444	-31.401	-28.197	-29.119	-30.028	-26.576	-27.471	-28.354	-29.236	-29.365	-29.031	-30.044	-30.982	-31.921	-29.458	-26.237	-27.176	-25.605	-26.005	-27.443	-25.691	-27.252	-28.304	-29.111	-29.873	-24.455	-25.035	-25.404	-26.742	-27.357	-27.732	-28.249	-27.088	-28.733	-29.689	-30.087	-29.021	-29.903	-28.559	-29.442	-29.029	-28.010	-28.965	-29.920	-26.221	-26.638	-27.056	-27.604	-27.536	-28.979	-29.794	-29.929	-30.763	-30.432	-31.387	-28.979	-29.431	-30.386	-31.341	-31.289	-31.460	-30.426	-30.169	-31.124	-29.906	-27.669	-24.784	-26.418	-23.628	-24.687	-25.037	-25.385	-26.119	-26.500	-26.328	-26.906	-28.206	-28.998	-29.764	-29.203	-29.783	-29.701	-23.319	-24.120	-24.390	-24.827	-26.609	-26.717	-28.123	-29.009	-28.701	-25.410	-15.216	-15.856	-16.813	-17.571	-14.488	-16.194	-16.254	-17.636	-18.389	-17.541	-15.772	-17.617	-18.572	-19.568	-19.581	-17.868	-16.558	-17.503	-13.522	-13.906	-15.502	-15.797	-16.509	-17.586	-18.451	-17.813	-16.962	-17.908	-18.869	-19.824	-20.779	-21.734	-22.689	-18.087	-19.042	-19.997	-20.221	-21.103	-21.984	-22.866	-22.640	-23.521	-22.409	-23.291	-24.172	-25.054	-20.879	-21.694	-22.510	-23.563	-24.518	-20.546	-21.501	-22.456	-23.411	-23.608	-24.583	

